Distance,Z_fondale,Z_AUV
3813.26469475748,-24.0249996185303,-21.0249996185303
3820.04986325349,-24.0249996185303,-21.0249996185303
3826.8350317495,-24.0249996185303,-21.0249996185303
3833.62020024551,-24.0249996185303,-21.0249996185303
3840.40536874152,-24.0249996185303,-21.0249996185303
3847.19053723753,-24.0249996185303,-21.0249996185303
3853.97570573354,-24.0249996185303,-21.0249996185303
3860.76087422955,-24.0249996185303,-21.0249996185303
3867.54604272556,-24.0249996185303,-21.0249996185303
3874.33121122157,-24.0249996185303,-21.0249996185303
3881.11637971758,-24.0249996185303,-21.0249996185303
3887.90154821359,-24.0249996185303,-21.0249996185303
3894.6867167096,-24.0249984715407,-21.0249986439087
3901.47188520561,-24.0248205012057,-21.024847272243
3908.25705370162,-24.0243755036037,-21.0244464003378
3915.04222219763,-24.0237021245352,-21.0238139732662
3921.82739069364,-24.0228238548263,-21.0229726484464
3928.61255918964,-24.0217511644629,-21.0219347273747
3935.39772768565,-24.02048255096,-21.0207007820091
3942.18289618166,-24.0190043858977,-21.0192593179426
3948.96806467767,-24.0172895705354,-21.0175855814323
3955.75323317368,-24.0152999666709,-21.0156434456739
3962.53840166969,-24.013203601061,-21.0135702575112
3969.3235701657,-24.0111072354511,-21.0114773749758
3976.10873866171,-24.0090149496406,-21.0093849994904
3982.89390715772,-24.007118240068,-21.0074588855169
3989.67907565373,-24.0054850840587,-21.0057817041927
3996.46424414974,-24.0040780604142,-21.0043340816284
4003.24941264575,-24.0028747140349,-21.0030940257643
4010.03458114176,-24.0018654918098,-21.0020501141814
4016.81974963777,-24.0010527827024,-21.001202660288
4023.60491813378,-24.0004511616106,-21.0005640957851
4030.39008662979,-24.0000888193578,-21.0001602432373
4037.1752551258,-24,-21.0000240811305
4043.96042362181,-24,-21.0000036188788
4050.74559211782,-24,-21.0000005438401
4057.53076061383,-24,-21.0000000817275
4064.31592910984,-24,-21.0000000122819
4071.10109760585,-24,-21.0000000018457
4077.88626610186,-24,-21.0000000002774
4084.67143459787,-24,-21.0000000000417
4091.45660309388,-24,-21.0000000000063
4098.24177158989,-24,-21.0000000000009
4105.0269400859,-24,-21.0000000000001
4111.81210858191,-24,-21
4118.59727707792,-24,-21
4125.38244557393,-24,-21
4132.16761406994,-24,-21
4138.95278256595,-24,-21
4145.73795106196,-24,-21
4152.52311955797,-24,-21
4159.30828805398,-24,-21
4166.09345654999,-24,-21
4172.878625046,-24,-21
4179.66379354201,-24,-21
4186.44896203802,-24,-21
4193.23413053403,-24,-21
4200.01929903003,-24,-21
4206.80446752604,-24,-21
4213.58963602205,-24,-21
4220.37480451806,-24,-21
4227.15997301407,-24,-21
4233.94514151008,-24,-21
4240.73031000609,-24,-21
4247.5154785021,-24,-21
4254.30064699811,-24,-21
4261.08581549412,-24,-21
4267.87098399013,-24,-21
4274.65615248614,-24,-21
4281.44132098215,-24,-21
4288.22648947816,-24,-21
4295.01165797417,-24,-21
4301.79682647018,-24,-21
4308.58199496619,-24,-21
4315.3671634622,-24,-21
4322.15233195821,-24,-21
4328.93750045422,-24,-21
4335.72266895023,-24,-21
4342.50783744624,-24,-21
4349.29300594225,-24,-21
4356.07817443826,-24,-21
4362.86334293427,-24,-21
4369.64851143028,-24,-21
4376.43367992629,-24,-21
4383.2188484223,-24,-21
4390.00401691831,-24,-21
4396.78918541432,-24,-21
4403.57435391033,-24,-21
4410.35952240634,-24,-21
4417.14469090235,-24,-21
4423.92985939836,-24,-21
4430.71502789437,-24,-21
4437.50019639038,-24,-21
4444.28536488639,-24,-21
4451.0705333824,-24,-21
4457.8557018784,-24,-21
4464.64087037441,-24,-21
4471.42603887043,-24,-21
4478.21120736643,-24,-21
4484.99637586244,-24,-21
4491.78154435845,-24,-21
4498.56671285446,-24,-21
4505.35188135047,-24,-21
4512.13704984648,-24,-21
4518.92221834249,-24,-21
4525.7073868385,-24,-21
4532.49255533451,-24,-21
4539.27772383052,-24,-21
4546.06289232653,-24,-21
4552.84806082254,-24,-21
4559.63322931855,-24,-21
4566.41839781456,-24,-21
4573.20356631057,-24,-21
4579.98873480658,-24,-21
4586.77390330259,-24,-21
4593.5590717986,-24,-21
4600.34424029461,-24,-21
4607.12940879062,-24,-21
4613.91457728663,-24,-21
4620.69974578264,-24,-21
4627.48491427865,-24,-21
4634.27008277466,-24,-21
4641.05525127067,-24,-21
4647.84041976668,-24,-21
4654.62558826269,-24,-21
4661.4107567587,-24,-21
4668.19592525471,-24,-21
4674.98109375072,-24,-21
4681.76626224673,-24,-21
4688.55143074274,-24,-21
4695.33659923875,-24,-21
4702.12176773476,-24,-21
4708.90693623077,-24,-21
4715.69210472678,-24,-21
4722.47727322279,-24,-21
4729.2624417188,-24,-21
4736.0476102148,-24,-21
4742.83277871081,-24,-21
4749.61794720682,-24,-21
4756.40311570283,-24,-21
4763.18828419884,-24,-21
4769.97345269485,-24,-21
4776.75862119086,-24,-21
4783.54378968687,-24,-21
4790.32895818288,-24,-21
4797.11412667889,-24,-21
4803.8992951749,-24,-21
4810.68446367091,-24,-21
4817.46963216692,-24,-21
4824.25480066293,-24,-21
4831.03996915894,-24,-21
4837.82513765495,-24,-21
4844.61030615096,-24,-21
4851.39547464697,-24,-21
4858.18064314298,-24,-21
4864.96581163899,-24,-21
4871.750980135,-24,-21
4878.53614863101,-24,-21
4885.32131712702,-24,-21
4892.10648562303,-24,-21
4898.89165411904,-24,-21
4905.67682261505,-24,-21
4912.46199111106,-24,-21
4919.24715960707,-24,-21
4926.03232810308,-24,-21
4932.81749659909,-24,-21
4939.6026650951,-24,-21
4946.38783359111,-24,-21
4953.17300208712,-24,-21
4959.95817058313,-24,-21
4966.74333907914,-24,-21
4973.52850757515,-24,-21
4980.31367607116,-24,-21
4987.09884456717,-24,-21
4993.88401306318,-24,-21
5000.66918155918,-24,-21
5007.4543500552,-24,-21
5014.23951855121,-24,-21
5021.02468704721,-24,-21
5027.80985554322,-23.9999972207457,-20.9999976384082
5034.59502403923,-23.9998056029152,-20.9998344617416
5041.38019253524,-23.9993491497141,-20.9994220817297
5048.16536103125,-23.9986657365155,-20.9987793990209
5054.95052952726,-23.9977782026667,-20.9979286610604
5061.73569802327,-23.996696442011,-20.9968816181736
5068.52086651928,-23.9954183957894,-20.9956382868114
5075.30603501529,-23.9939298424324,-20.9941865850742
5082.0912035113,-23.9922029993385,-20.9925010898402
5088.87637200731,-23.9902019507094,-20.9905474621358
5095.66154050332,-23.9881055850995,-20.9884725469796
5102.44670899933,-23.9860092194896,-20.9863794049139
5109.23187749534,-23.9839128538797,-20.9842835237338
5116.01704599135,-23.9818164882698,-20.9821872309233
5122.80221448736,-23.9797201226599,-20.9800908762536
5129.58738298337,-23.97762375705,-20.9779945122877
5136.37255147938,-23.9755273914401,-20.9758981469249
5143.15771997539,-23.9734310258302,-20.9738017813521
5149.9428884714,-23.9713346602203,-20.9717054157478
5156.72805696741,-23.9692382946103,-20.9696090501387
5163.51322546342,-23.9671419290004,-20.9675126845289
5170.29839395943,-23.9650455633905,-20.9654163189191
5177.08356245544,-23.9629491977806,-20.9633199533091
5183.86873095145,-23.9608528321707,-20.9612235876992
5190.65389944746,-23.9587564660789,-20.9591272216799
5197.43906794347,-23.956660091531,-20.9570308484136
5204.22423643948,-23.9545637071368,-20.9549344656917
5211.00940493549,-23.9524673142491,-20.9528380743317
5217.7945734315,-23.9503709136611,-20.9507416751305
5224.57974192751,-23.9482745056808,-20.9486452684695
5231.36491042352,-23.9461780901618,-20.9465488542817
5238.15007891953,-23.9440816664887,-20.944452432034
5244.93524741554,-23.9419852335173,-20.9423560006741
5251.72041591155,-23.9398887903393,-20.9402595592721
5258.50558440756,-23.9377923447582,-20.938163114319
5265.29075290357,-23.935695899177,-20.9360666688323
5272.07592139958,-23.9335994535959,-20.9339702232653
5278.86108989558,-23.9315030080148,-20.9318737776863
5285.64625839159,-23.9294065624336,-20.9297773321055
5292.43142688761,-23.9273101168525,-20.9276808865244
5299.21659538361,-23.9252136712714,-20.9255844409433
5306.00176387962,-23.9231172256902,-20.9234879953622
5312.78693237563,-23.9210207801091,-20.921391549781
5319.57210087164,-23.918924334528,-20.9192951041999
5326.35726936765,-23.9168278889468,-20.9171986586188
5333.14243786366,-23.9147314433657,-20.9151022130377
5339.92760635967,-23.9126349977846,-20.9130057674565
5346.71277485568,-23.9105385522034,-20.9109093218754
5353.49794335169,-23.9084127062608,-20.9087878941781
5360.2831118477,-23.9060404633192,-20.9064533434021
5367.06828034371,-23.9034164574691,-20.9038728364574
5373.85344883972,-23.9005737945966,-20.9010695700126
5380.63861733573,-23.8975312672081,-20.8980629984255
5387.42378583174,-23.8942951436667,-20.894861371632
5394.20895432775,-23.8908598041726,-20.8914611541571
5400.99412282376,-23.8872071697818,-20.8878464526289
5407.77929131977,-23.8833049710794,-20.8839874586014
5414.56445981578,-23.87914936964,-20.8798764309107
5421.34962831179,-23.8749566384202,-20.8756959779835
5428.1347968078,-23.8707639072003,-20.8715050919283
5434.91996530381,-23.8665711729045,-20.8673126353836
5441.70513379982,-23.8623784190907,-20.8631199262429
5448.49030229583,-23.8581856462987,-20.8589271630164
5455.27547079184,-23.8539928569665,-20.8547343776073
5462.06063928785,-23.8498000524527,-20.8505415759645
5468.84580778386,-23.8456072331672,-20.8463487593303
5475.63097627987,-23.8414143986127,-20.8421559274689
5482.41614477588,-23.8372215473346,-20.8379630791087
5489.20131327189,-23.8330286767823,-20.8337702118914
5495.9864817679,-23.8288357876554,-20.8295773260571
5502.77165026391,-23.8246428964932,-20.8253844356955
5509.55681875992,-23.8204500053309,-20.8211915446535
5516.34198725593,-23.8162571182036,-20.8169986569379
5523.12715575194,-23.8120642511659,-20.8128057867928
5529.91232424795,-23.8078714028826,-20.8086129352241
5536.69749274396,-23.8036785710028,-20.8044201003855
5543.48266123997,-23.7994857542421,-20.800227280908
5550.26782973598,-23.7952929522588,-20.7960344762958
5557.05299823198,-23.7911001656189,-20.791841686955
5563.83816672799,-23.7869073958532,-20.7876489142476
5570.623335224,-23.7827146456019,-20.7834561606216
5577.40850372001,-23.7785219130157,-20.7792634248736
5584.19367221602,-23.7743291817958,-20.7750706929732
5590.97884071203,-23.770136450576,-20.7708779616512
5597.76400920804,-23.7660778918695,-20.7667992396708
5604.54917770405,-23.7625571587436,-20.763194652757
5611.33434620006,-23.7595223705409,-20.7600742359976
5618.11951469607,-23.7569141506957,-20.7573890439136
5624.90468319208,-23.7547007661125,-20.7551047567562
5631.68985168809,-23.7528750389516,-20.7532101178378
5638.4750201841,-23.7514536148764,-20.7517175796951
5645.26018868011,-23.75047864257,-20.7506648283156
5652.04535717612,-23.7500217041491,-20.7501183519531
5658.83052567213,-23.75,-20.7500177857667
5665.61569416814,-23.75,-20.7500026728202
5672.40086266415,-23.75,-20.7500004016677
5679.18603116016,-23.749834213589,-20.749859188102
5685.97119965617,-23.7491231314549,-20.7492337450226
5692.75636815218,-23.7479316037617,-20.7481272877368
5699.54153664819,-23.7463167854525,-20.7465888652142
5706.3267051442,-23.7443084946463,-20.7446511855592
5713.11187364021,-23.7419121322885,-20.7423237533991
5719.89704213622,-23.7391092333091,-20.7395923069111
5726.68221063223,-23.7358556091065,-20.7364171548481
5733.46737912824,-23.7320772698272,-20.7327294617037
5740.25254762425,-23.7278956008005,-20.7286220266845
5747.03771612026,-23.7237028695807,-20.724442113659
5753.82288461627,-23.7195101383609,-20.7202513087395
5760.60805311228,-23.7155179763567,-20.7162292949547
5767.39322160829,-23.7120749142884,-20.7126992288288
5774.1783901043,-23.709106978156,-20.7096468165839
5780.96355860031,-23.7065592068003,-20.7070232084982
5787.74872709632,-23.7044036806094,-20.7047973396121
5794.53389559233,-23.7026367724403,-20.7029614594656
5801.31906408834,-23.7012787772095,-20.7015316483553
5808.10423258435,-23.7003759466284,-20.7005496238743
5814.88940108036,-23.7000047089729,-20.7000865980254
5821.67456957636,-23.7000007629395,-20.7000136621166
5828.45973807237,-23.7000007629395,-20.7000027014098
5835.24490656838,-23.7000007629395,-20.7000010542501
5842.03007506439,-23.7000007629395,-20.7000008067172
5848.8152435604,-23.7000007629394,-20.7000007695183
5855.60041205641,-23.7000007629395,-20.7000007639281
5862.38558055242,-23.7000007629395,-20.700000763088
5869.17074904843,-23.7000007629394,-20.7000007629618
5875.95591754444,-23.7000007629395,-20.7000007629428
5882.74108604045,-23.7000007629395,-20.70000076294
5889.52625453646,-23.7000007629395,-20.7000007629395
5896.31142303247,-23.7000007629395,-20.7000007629395
5903.09659152848,-23.7000007629395,-20.7000007629395
5909.88176002449,-23.7000007629394,-20.7000007629394
5916.6669285205,-23.7000007629395,-20.7000007629395
5923.45209701651,-23.6997212859514,-20.6997632853639
5930.23726551252,-23.698895844338,-20.6990262021672
5937.02243400853,-23.6976053683996,-20.6978188893193
5943.80760250454,-23.6959005144762,-20.6961888051758
5950.59277100055,-23.6938054515941,-20.6941636186509
5957.37793949656,-23.691320264513,-20.6917475598127
5964.16310799257,-23.6884209623867,-20.6889208788147
5970.94827648858,-23.6850570924291,-20.6856377368657
5977.73344498459,-23.6811477630595,-20.6818225100695
5984.5186134806,-23.6769548718972,-20.6776863737822
5991.30378197661,-23.672761980735,-20.6735020116635
5998.08895047262,-23.6685690895827,-20.6693104022425
6004.87411896863,-23.664376210751,-20.6651177141761
6011.65928746464,-23.6601833524945,-20.6609248814956
6018.44445596065,-23.6559905117944,-20.6567320420006
6025.22962445666,-23.651797686799,-20.6525392148262
6032.01479295267,-23.647604876657,-20.6483464021247
6038.79996144868,-23.6434120814329,-20.644153604274
6045.58512994469,-23.6392193021129,-20.6399608221693
6052.3702984407,-23.6350265407032,-20.6357680576495
6059.15546693671,-23.6308338002414,-20.6315753135724
6065.94063543272,-23.6266410690216,-20.6273825804204
6072.72580392873,-23.6224483378018,-20.6231898489102
6079.51097242473,-23.6182556064503,-20.6189971175348
6086.29614092074,-23.6140628612275,-20.614804374393
6093.08130941675,-23.6098700957003,-20.6106116122298
6099.86647791277,-23.605677312793,-20.60641883244
6106.65164640878,-23.6014845142778,-20.6022260367388
6113.43681490478,-23.5972917009355,-20.5980332260476
6120.22198340079,-23.5930988726342,-20.5938404003927
6127.0071518968,-23.5889060283158,-20.589647558879
6133.79232039281,-23.5847131658915,-20.5854546995971
6140.57748888882,-23.5805202825138,-20.5812618198405
6147.36265738483,-23.5763273913515,-20.5770689303923
6154.14782588084,-23.5721345001893,-20.5728760394876
6160.93299437685,-23.5679416094171,-20.5686831486956
6167.71816287286,-23.5637487339063,-20.5644902708883
6174.50333136887,-23.5595558784369,-20.5602974120619
6181.28849986488,-23.5553630401774,-20.5561045707117
6188.07366836089,-23.5511702174348,-20.5519117451728
6194.8588368569,-23.546977409498,-20.5477189345907
6201.64400535291,-23.5427846165664,-20.5435261390067
6208.42917384892,-23.5385918397707,-20.5393333593875
6215.21434234493,-23.5343990812831,-20.5351405977243
6221.99951084094,-23.5302063436171,-20.530947856452
6228.78467933695,-23.5260136123973,-20.5267551237215
6235.56984783296,-23.5218208811775,-20.5225623922747
6242.35501632897,-23.5176384169938,-20.518378385141
6249.14018482498,-23.5136721311244,-20.5143793804233
6255.92535332099,-23.5099651778161,-20.5106285380359
6262.710521817,-23.5064816514093,-20.5071048397559
6269.49569031301,-23.5032003803968,-20.5037871371113
6276.28085880902,-23.50011295506,-20.5006651060214
6283.06602730503,-23.4972228791737,-20.4977401722301
6289.85119580104,-23.4945459272415,-20.4950259539295
6296.63636429705,-23.4921116805807,-20.4925496335207
6303.42153279306,-23.4899467844896,-20.4903379370168
6310.20670128907,-23.4878504188797,-20.4882242396408
6316.99186978508,-23.4857540532698,-20.4861252694372
6323.77703828109,-23.4836233676376,-20.4839993499555
6330.5622067771,-23.4810320820723,-20.481477998957
6337.34737527311,-23.477928617133,-20.47846201329
6344.13254376911,-23.4743824066958,-20.4749954842928
6350.91771226513,-23.4704337756165,-20.4711193028429
6357.70288076114,-23.4660977330741,-20.466852367585
6364.48804925715,-23.4613654906214,-20.4621900508495
6371.27321775316,-23.4562035672727,-20.4571032076867
6378.05838624916,-23.4505505507261,-20.4515352748877
6384.84355474517,-23.4443696496008,-20.4454464897888
6391.62872324118,-23.4380803928286,-20.4391873596204
6398.41389173719,-23.4317911360564,-20.4329026302323
6405.1990602332,-23.4255791755916,-20.4266797341551
6411.98422872921,-23.4200944393782,-20.4210840683054
6418.76939722522,-23.4153684928226,-20.4162274215456
6425.55456572123,-23.4113007111172,-20.4120410902986
6432.33973421724,-23.4078336050955,-20.4084659001117
6439.12490271325,-23.4049473648019,-20.4054761253877
6445.91007120926,-23.4026578511838,-20.4030813775059
6452.69523970527,-23.4010182086561,-20.4013282587973
6459.48040820128,-23.4001239690083,-20.4003049480004
6466.26557669729,-23.3999996185303,-20.4000455030178
6473.0507451933,-23.3999996185303,-20.4000065139871
6479.83591368931,-23.3999996185303,-20.4000006547699
6486.62108218532,-23.3999275024437,-20.3999384956734
6493.40625068133,-23.3993502993462,-20.399438692671
6500.19141917734,-23.3982733722327,-20.3984484949651
6506.97658767335,-23.3967614829288,-20.397015004748
6513.76175616936,-23.3948509789968,-20.3951761857727
6520.54692466537,-23.3925532719493,-20.3929474397855
6527.33209316138,-23.3898559964732,-20.3903205742685
6534.11726165739,-23.3867217556145,-20.3872625810695
6540.9024301534,-23.3830845573983,-20.3837124249765
6547.68759864941,-23.3789525747776,-20.3796678784361
6554.47276714542,-23.3747598435578,-20.3754974162035
6561.25793564143,-23.370567112338,-20.3713080315361
6568.04310413744,-23.3663743774549,-20.3671158001187
6574.82827263345,-23.362181622678,-20.3629231239916
6581.61344112946,-23.3579888490643,-20.358730365028
6588.39860962547,-23.3537960589968,-20.3545375796348
6595.18377812148,-23.3496032537876,-20.3503447774035
6601.96894661749,-23.3454104338036,-20.3461519600874
6608.7541151135,-23.3412175985047,-20.3419591274908
6615.53928360951,-23.3370247463882,-20.3377662783078
6622.32445210552,-23.3328318748478,-20.3335734101272
6629.10962060153,-23.3286389852858,-20.3293805237784
6635.89478909754,-23.3244460941236,-20.3251876333395
6642.67995759354,-23.3202532029613,-20.320994742286
6649.46512608955,-23.3160603164996,-20.3168018551342
6656.25029458556,-23.3118674504123,-20.3126089858814
6663.03546308157,-23.3076746029425,-20.3084161351381
6669.82063157758,-23.3034817717933,-20.3042233010443
6676.60580007359,-23.2992889557268,-20.3000304822687
6683.3909685696,-23.2950961544439,-20.295837678357
6690.17613706561,-23.2909033685538,-20.2916448897586
6696.96130556162,-23.2867105996356,-20.2874521178829
6703.74647405763,-23.2825178503862,-20.2832593652333
6710.53164255364,-23.2783251181533,-20.2790666299322
6717.31681104965,-23.2741323869335,-20.274873898099
6724.10197954566,-23.2699396557137,-20.270681166787
6730.88714804167,-23.2659005670868,-20.2666189889514
6737.67231653768,-23.2624044242939,-20.2630377832007
6744.45748503369,-23.2593907535672,-20.259938824101
6751.2426535297,-23.2568015760506,-20.2572730373181
6758.02782202571,-23.2546063625781,-20.2550071067439
6764.81299052172,-23.2527990510103,-20.2531308745506
6771.59815901773,-23.2513974278123,-20.2516579277738
6778.38332751374,-23.2504449193775,-20.2506272085899
6785.16849600975,-23.2500146154804,-20.2501066751197
6791.95366450576,-23.25,-20.2500160309884
6798.73883300177,-23.25,-20.2500024091146
6805.52400149778,-23.25,-20.2500003620384
6812.30916999379,-23.25,-20.2500000544066
6819.0943384898,-23.25,-20.2500000081762
6825.87950698581,-23.25,-20.2500000012287
6832.66467548182,-23.25,-20.2500000001846
6839.44984397783,-23.25,-20.2500000000277
6846.23501247384,-23.25,-20.2500000000042
6853.02018096985,-23.25,-20.2500000000006
6859.80534946586,-23.25,-20.2500000000001
6866.59051796187,-23.25,-20.25
6873.37568645788,-23.25,-20.25
6880.16085495389,-23.25,-20.25
6886.9460234499,-23.25,-20.25
6893.73119194591,-23.2497760000988,-20.249809662492
6900.51636044191,-23.249002358804,-20.2491236792778
6907.30152893792,-23.2477568397192,-20.2479622464644
6914.08669743393,-23.2460930409793,-20.2463739425762
6920.87186592994,-23.2440376985578,-20.244388786055
6927.65703442595,-23.2415933273791,-20.2420134250154
6934.44220292196,-23.2387384782249,-20.2392306326673
6941.22737141797,-23.2354255922274,-20.2359974084051
6948.01253991398,-23.2315766949275,-20.2322410335918
6954.79770840999,-23.2273852683609,-20.2281149859968
6961.582876906,-23.2231925371411,-20.2239322758992
6968.36804540201,-23.2189998059212,-20.2197410506397
6975.15321389802,-23.2148070646363,-20.2155485371809
6981.93838239403,-23.2106143024616,-20.2113558123829
6988.72355089004,-23.2064215224779,-20.2071630406925
6995.50871938605,-23.2022287266479,-20.2029702484901
7002.29388788206,-23.1980359159198,-20.198777440546
7009.07905637807,-23.1938430903222,-20.1945846176013
7015.86422487408,-23.1896502489662,-20.1903917790122
7022.64939337009,-23.1854573899573,-20.186198923072
7029.4345618661,-23.1812645102279,-20.1820060469175
7036.21973036211,-23.1770716190656,-20.1778131580106
7043.00489885812,-23.1728787279034,-20.1736202671873
7049.79006735413,-23.1686858367411,-20.169427376076
7056.57523585014,-23.1644929572806,-20.1652344948646
7063.36040434615,-23.160300098498,-20.1610416327114
7070.14557284216,-23.156107257339,-20.1568487883975
7076.93074133817,-23.1519144319222,-20.1526559601408
7083.71590983418,-23.14772162137,-20.148463146928
7090.50107833019,-23.1435288257215,-20.14427034864
7097.2862468262,-23.1393360459366,-20.1400775660745
7104.07141532221,-23.1351432839909,-20.13588480103
7110.85658381822,-23.1309505429564,-20.1316920563873
7117.64175231423,-23.1267578117366,-20.1274993231504
7124.42692081024,-23.1225650805167,-20.1233065916274
7131.21208930625,-23.1183732701353,-20.1191146428181
7137.99725780226,-23.1143559444626,-20.1150710750237
7144.78242629827,-23.1106060488534,-20.1112770467675
7151.56759479428,-23.1070847946796,-20.1077148004845
7158.35276329029,-23.1037685700263,-20.1043616040433
7165.13793178629,-23.1006467976419,-20.101205053574
7171.92310028231,-23.0977208762869,-20.0982444735969
7178.70826877831,-23.0950043236122,-20.0954912488391
7185.49343727432,-23.0925241104195,-20.0929700078486
7192.27860577033,-23.090318705576,-20.0907171395888
7199.06377426634,-23.0882222599948,-20.0885971870254
7205.84894276235,-23.0861258144137,-20.0864972088477
7212.63411125836,-23.0840257243174,-20.0843971355704
7219.41927975437,-23.081732144392,-20.0821326355546
7226.20444825038,-23.0791746095271,-20.0796191375586
7232.98961674639,-23.0763906834321,-20.0768758510217
7239.7747852424,-23.0734029417938,-20.0739248457556
7246.55995373841,-23.0702210447286,-20.0707776467884
7253.34512223442,-23.0668427070708,-20.0674340443311
7260.13029073043,-23.0632534650878,-20.0638817167139
7266.91545922644,-23.0594252564601,-20.0600949671002
7273.70062772245,-23.0553232832381,-20.056040365243
7280.48579621846,-23.0511304720471,-20.0518683239582
7287.27096471447,-23.046937660856,-20.0476786340397
7294.05613321048,-23.0427529936092,-20.0434932119928
7300.84130170649,-23.038778739612,-20.0394872239552
7307.6264702025,-23.03506506401,-20.0357296200474
7314.41163869851,-23.0315756127525,-20.0321998711832
7321.19680719452,-23.0282888346645,-20.0288765797853
7327.98197569053,-23.0251959813798,-20.0257490965819
7334.76714418654,-23.0223002258458,-20.0228185173365
7341.55231268255,-23.0196169859565,-20.0200981076333
7348.33748117856,-23.0171754294001,-20.0176146454143
7355.12264967457,-23.0150047743774,-20.0153969821618
7361.90781817058,-23.0129084087675,-20.0132823881111
7368.69298666659,-23.0108120431576,-20.0111832831565
7375.4781551626,-23.0087156775476,-20.0090865058817
7382.26332365861,-23.0066193119377,-20.0069900784074
7389.04849215462,-23.0045229463278,-20.0048937035006
7395.83366065063,-23.0024265807179,-20.0027973364935
7402.61882914664,-23.000330215108,-20.0007009706737
7409.40399764265,-22.9982338494981,-19.9986046050322
7416.18916613866,-22.9961374838882,-19.9965082394175
7422.97433463467,-22.9940411182783,-19.9944118738069
7429.75950313068,-22.9919447526684,-19.9923155081969
7436.54467162669,-22.9898483870585,-19.990219142587
7443.3298401227,-22.9877520214485,-19.9881227769771
7450.11500861871,-22.9856556558386,-19.9860264113672
7456.90017711472,-22.9835816522982,-19.9839490472861
7463.68534561072,-22.9817457732061,-19.9820768781662
7470.47051410673,-22.9801639816815,-19.980451449101
7477.25568260274,-22.9788023012908,-19.9790501329268
7484.04085109875,-22.9776411986923,-19.9778529313667
7490.82601959476,-22.976673735666,-19.9768509435536
7497.61118809077,-22.975904866312,-19.9760470414822
7504.39635658678,-22.9753519410396,-19.975456399766
7511.18152508279,-22.9750463774849,-19.9751079950622
7517.9666935788,-22.9750003814697,-19.9750165534905
7524.75186207481,-22.9750003814697,-19.9750028117785
7531.53703057082,-22.9750003814697,-19.9750007466931
7538.32219906683,-22.9749683516743,-19.9749732199526
7545.10736756284,-22.9746873264602,-19.974730290136
7551.89253605885,-22.974155310367,-19.9742417175259
7558.67770455486,-22.9734051144174,-19.9735308379673
7565.46287305087,-22.9724552793829,-19.972616912829
7572.24804154688,-22.9713118447489,-19.9715079685623
7579.03321004289,-22.9699689617892,-19.9702002415835
7585.8183785389,-22.9684082996093,-19.9686775901534
7592.60354703491,-22.9665972932163,-19.9669099173426
7599.38871553092,-22.9645352309509,-19.9648920955144
7606.17388402693,-22.962438865341,-19.9628075333546
7612.95905252294,-22.9603424997311,-19.9607129415508
7619.74422101895,-22.9582461324667,-19.9586168411001
7626.52938951496,-22.9561497553634,-19.9565205055718
7633.31455801097,-22.9540533688,-19.9544241266779
7640.09972650698,-22.9519569739841,-19.9523277342548
7646.88489500299,-22.9498605715857,-19.9502313333554
7653.670063499,-22.947764161801,-19.948134924906
7660.45523199501,-22.9456677443725,-19.9460385088269
7667.24040049102,-22.9435713185633,-19.9439420844799
7674.02556898703,-22.9414748830867,-19.9418456506758
7680.81073748304,-22.9393784384317,-19.9397492076515
7687.59590597905,-22.9372819928506,-19.9376527624546
7694.38107447506,-22.9351855472694,-19.9355563169312
7701.16624297107,-22.9331454616795,-19.9335077616489
7707.95141146708,-22.9313703090249,-19.9316915224282
7714.73657996309,-22.9298402448969,-19.9301184523059
7721.52174845909,-22.9285247434233,-19.9287642437745
7728.3069169551,-22.9274072187636,-19.9276111505922
7735.09208545111,-22.926483418921,-19.9266528928658
7741.87725394712,-22.9257609926727,-19.9258950261915
7748.66242244313,-22.925260262866,-19.9253556542144
7755.44759093914,-22.9250161353254,-19.9250671577511
7762.23275943515,-22.9250001907349,-19.9250102544448
7769.01792793116,-22.9250001907349,-19.9250017030952
7775.80309642717,-22.9250001907349,-19.9250004180103
7782.58826492318,-22.9250001907349,-19.9250002248895
7789.37343341919,-22.9250001907349,-19.9250001958676
7796.1586019152,-22.9250001907349,-19.9250001915062
7802.94377041121,-22.9250001907349,-19.9250001908508
7809.72893890722,-22.9250001907349,-19.9250001907523
7816.51410740323,-22.9250001907349,-19.9250001907375
7823.29927589924,-22.9250001907349,-19.9250001907353
7830.08444439525,-22.9250001907349,-19.9250001907349
7836.86961289126,-22.9250001907349,-19.9250001907349
7843.65478138727,-22.9250001907349,-19.9250001907349
7850.43994988328,-22.9250001907349,-19.9250001907349
7857.22511837929,-22.9250001907349,-19.9250001907349
7864.0102868753,-22.9248258197616,-19.9248520239886
7870.79545537131,-22.9241048252031,-19.9242171131959
7877.58062386732,-22.9229047511435,-19.9231019710849
7884.36579236333,-22.9212821908691,-19.9215556649054
7891.15096085934,-22.9192664768062,-19.9196104928054
7897.93612935535,-22.9168625568552,-19.9172755128426
7904.72129785136,-22.9140514994226,-19.914535999669
7911.50646634737,-22.9107885905412,-19.9113517459656
7918.29163484338,-22.9069992192783,-19.9076533109268
7925.07680333939,-22.9028153162467,-19.903542363349
7931.8619718354,-22.8986225050557,-19.8993618545077
7938.64714033141,-22.8944296938646,-19.8951708920966
